Key,Category,QuestionNumber,matchOrnomatch,Difficulty,verdict,ResponseTime,routineStart,routineStamp,routineEnd,Cat2FeedbackTime,ParticipantID
3Item19,3,Item19,nomatch,Difficult,CORRECT,19.173947600007523,1676463296.3855462,"15/02/2023, 17:44:56",1676463315.5594938,0.0,5
3Item11,3,Item11,match,Medium,INCORRECT,6.798567400022876,1676463315.5828948,"15/02/2023, 17:45:15",1676463322.381462,0.0,5
3Item4,3,Item4,match,Easy,CORRECT,5.16693830001168,1676463322.4058957,"15/02/2023, 17:45:22",1676463327.572834,0.0,5
3Item13,3,Item13,match,Difficult,CORRECT,2.598144499992486,1676463327.596681,"15/02/2023, 17:45:27",1676463330.1948256,0.0,5
3Item10,3,Item10,match,Medium,CORRECT,3.92624609998893,1676463330.219196,"15/02/2023, 17:45:30",1676463334.1454422,0.0,5
3Item14,3,Item14,match,Difficult,CORRECT,3.2624294999986887,1676463334.163634,"15/02/2023, 17:45:34",1676463337.4260635,0.0,5
3Item3,3,Item3,match,Easy,CORRECT,3.645091100013815,1676463337.446326,"15/02/2023, 17:45:37",1676463341.091417,0.0,5
3Item20,3,Item20,match,Difficult,INCORRECT,8.16817550000269,1676463341.1119545,"15/02/2023, 17:45:41",1676463349.28013,0.0,5
3Item18,3,Item18,nomatch,Difficult,CORRECT,6.188284900039434,1676463349.3048043,"15/02/2023, 17:45:49",1676463355.4930892,0.0,5
1spl1,1,spl1,match,Easy,CORRECT,33.32718810000006,1679142861.4015138,"18/03/2023, 18:04:21",1679142894.7287018,0.0,6
1Item1,1,Item1,match,Easy,CORRECT,37.45027209999898,1679142921.4616292,"18/03/2023, 18:05:21",1679142958.9119012,0.0,6
1Item2,1,Item2,match,Easy,CORRECT,37.4167746000021,1679142958.9353974,"18/03/2023, 18:05:58",1679142996.352172,0.0,6
1Item3,1,Item3,match,Easy,CORRECT,76.93097950000083,1679142996.3653924,"18/03/2023, 18:06:36",1679143073.296372,0.0,6
1Item4,1,Item4,match,Medium,CORRECT,45.3686549999984,1679143073.3244908,"18/03/2023, 18:07:53",1679143118.6931458,0.0,6
1Item5,1,Item5,nomatch,Medium,SKIP,62.45291329999964,1679143118.714198,"18/03/2023, 18:08:38",1679143181.1671114,0.0,6
1Item6,1,Item6,match,Medium,INCORRECT,29.19613039999967,1679143181.1915667,"18/03/2023, 18:09:41",1679143210.3876972,0.0,6
1Item7,1,Item7,0,0,0,11.0,1679143210.3876972,"18/03/2023, 08:40:10",1679143221.3876972,0.0,6
2spl1,2,spl1,match,Easy,CORRECT,8.451337599999533,1679143333.3479798,"18/03/2023, 18:12:13",1679143341.7993174,0.0,6
2spl2,2,spl2,nomatch,Easy,INCORRECT,20.07755960000213,1679143344.2376616,"18/03/2023, 18:12:24",1679143364.3152213,0.0,6
2Item1,2,Item1,match,Easy,CORRECT,25.9216751999993,1679143367.2317872,"18/03/2023, 18:12:47",1679143393.1534624,1.9251330999977647,6
2Item2,2,Item2,match,Easy,CORRECT,18.832838599999377,1679143395.1101675,"18/03/2023, 18:13:15",1679143413.943006,1.421576400000049,6
2Item3,2,Item3,match,Easy,CORRECT,24.635083200002555,1679143415.3979032,"18/03/2023, 18:13:35",1679143440.0329864,1.5053292000011425,6
2Item4,2,Item4,nomatch,Medium,CORRECT,53.456517300001,1679143441.5700872,"18/03/2023, 18:14:01",1679143495.0266044,1.1653021999991324,6
2Item5,2,Item5,match,Medium,CORRECT,43.61073510000279,1679143496.221522,"18/03/2023, 18:14:56",1679143539.8322573,1.065780699998868,6
2Item6,2,Item6,match,Medium,CORRECT,30.9132740999994,1679143540.9257956,"18/03/2023, 18:15:40",1679143571.8390696,1.1882031000022837,6
2Item7,2,Item7,match,Difficult,CORRECT,48.53114700000151,1679143573.05939,"18/03/2023, 18:16:13",1679143621.590537,1.1473920999997065,6
2Item8,2,Item8,nomatch,Difficult,INCORRECT,27.88521430000037,1679143622.767976,"18/03/2023, 18:17:02",1679143650.6531904,1.4975260999999591,6
2Item9,2,Item9,nomatch,Difficult,INCORRECT,9.145642799998312,1679143652.185646,"18/03/2023, 18:17:32",1679143661.3312888,1.2717928999991273,6
2Item10,2,Item10,0,0,0,17.0,1679143662.6030817,"18/03/2023, 08:47:42",1679143679.6030817,0.0,6
1spl1,1,spl1,match,Easy,INCORRECT,15.653868099999954,1675687951.241504,"06/02/2023, 18:22:31",1675687966.8953722,0.0,7
1spl2,1,spl2,nomatch,Easy,INCORRECT,25.294909800000028,1675687967.0200615,"06/02/2023, 18:22:47",1675687992.3149712,0.0,7
1Item1,1,Item1,match,Easy,CORRECT,4.954921099999979,1675687992.3497176,"06/02/2023, 18:23:12",1675687997.3046386,0.0,7
1Item2,1,Item2,match,Easy,INCORRECT,5.961164800000006,1675687997.3247857,"06/02/2023, 18:23:17",1675688003.2859504,0.0,7
1Item3,1,Item3,match,Easy,CORRECT,18.477271400000063,1675688003.3036892,"06/02/2023, 18:23:23",1675688021.7809606,0.0,7
1Item4,1,Item4,match,Medium,CORRECT,14.02146300000004,1675688021.8075042,"06/02/2023, 18:23:41",1675688035.828967,0.0,7
1Item5,1,Item5,nomatch,Medium,CORRECT,15.369667899999968,1675688035.8542542,"06/02/2023, 18:23:55",1675688051.2239225,0.0,7
1Item6,1,Item6,match,Medium,CORRECT,16.42278840000006,1675688051.2514443,"06/02/2023, 18:24:11",1675688067.6742327,0.0,7
1Item7,1,Item7,match,Difficult,CORRECT,10.102128300000004,1675688067.7027037,"06/02/2023, 18:24:27",1675688077.804832,0.0,7
1Item8,1,Item8,nomatch,Difficult,INCORRECT,11.180641000000035,1675688077.826126,"06/02/2023, 18:24:37",1675688089.006767,0.0,7
1Item9,1,Item9,match,Difficult,INCORRECT,13.177893899999958,1675688089.0319023,"06/02/2023, 18:24:49",1675688102.2097962,0.0,7
1Item10,1,Item10,nomatch,Difficult,CORRECT,25.85672480000005,1675688102.234707,"06/02/2023, 18:25:02",1675688128.091432,0.0,7
2spl1,2,spl1,match,Easy,CORRECT,15.1046895999998,1675688274.034377,"06/02/2023, 18:27:54",1675688289.1390667,0.0,7
2spl2,2,spl2,nomatch,Easy,INCORRECT,20.153525899999977,1675688291.7318387,"06/02/2023, 18:28:11",1675688311.8853643,0.0,7
2Item1,2,Item1,match,Easy,CORRECT,12.443402200000037,1675688315.5225754,"06/02/2023, 18:28:35",1675688327.9659777,1.7335370000000694,7
2Item2,2,Item2,match,Easy,CORRECT,9.701148699999976,1675688329.736274,"06/02/2023, 18:28:49",1675688339.4374228,1.606156499999997,7
2Item3,2,Item3,match,Easy,CORRECT,14.770492699999975,1675688341.0848513,"06/02/2023, 18:29:01",1675688355.855344,1.3740096999999878,7
2Item4,2,Item4,nomatch,Medium,CORRECT,22.14395839999997,1675688357.2687511,"06/02/2023, 18:29:17",1675688379.4127097,1.888756899999862,7
2Item5,2,Item5,match,Medium,CORRECT,15.924407699999849,1675688381.3461962,"06/02/2023, 18:29:41",1675688397.270604,1.690450300000066,7
2Item6,2,Item6,match,Medium,CORRECT,13.635534600000028,1675688398.9949994,"06/02/2023, 18:29:58",1675688412.630534,1.5090488000000732,7
2Item7,2,Item7,match,Difficult,CORRECT,30.27041340000005,1675688414.1708407,"06/02/2023, 18:30:14",1675688444.441254,1.337883199999851,7
2Item8,2,Item8,nomatch,Difficult,INCORRECT,20.27645460000008,1675688445.8244364,"06/02/2023, 18:30:45",1675688466.100891,2.788218200000074,7
2Item9,2,Item9,nomatch,Difficult,CORRECT,16.401468899999827,1675688468.932551,"06/02/2023, 18:31:08",1675688485.33402,1.8000879999999595,7
2Item10,2,Item10,match,Difficult,CORRECT,19.500648500000125,1675688487.175622,"06/02/2023, 18:31:27",1675688506.6762705,1.60318929999994,7
3spl1,3,spl1,match,Easy,CORRECT,9.64705140000001,1675688611.2872038,"06/02/2023, 18:33:31",1675688620.9342551,0.0,7
3Item15,3,Item15,nomatch,Difficult,CORRECT,20.45881320000012,1675688623.3518934,"06/02/2023, 18:33:43",1675688643.8107066,0.0,7
3Item2,3,Item2,match,Easy,CORRECT,6.611571700000013,1675688643.836125,"06/02/2023, 18:34:03",1675688650.4476967,0.0,7
3Item5,3,Item5,match,Easy,CORRECT,6.266509899999846,1675688650.4719455,"06/02/2023, 18:34:10",1675688656.7384555,0.0,7
3Item12,3,Item12,match,Medium,INCORRECT,8.903063999999858,1675688656.7639475,"06/02/2023, 18:34:16",1675688665.6670115,0.0,7
3Item6,3,Item6,match,Easy,CORRECT,7.9256891,1675688665.6897504,"06/02/2023, 18:34:25",1675688673.6154394,0.0,7
3Item8,3,Item8,nomatch,Medium,INCORRECT,17.032920800000056,1675688673.6396704,"06/02/2023, 18:34:33",1675688690.6725912,0.0,7
3Item7,3,Item7,match,Medium,CORRECT,9.171771100000116,1675688690.696323,"06/02/2023, 18:34:50",1675688699.868094,0.0,7
3Item9,3,Item9,nomatch,Medium,INCORRECT,22.19234530000017,1675688699.8835227,"06/02/2023, 18:34:59",1675688722.075868,0.0,7
3Item17,3,Item17,match,Difficult,INCORRECT,17.07680839999989,1675688722.100571,"06/02/2023, 18:35:22",1675688739.1773794,0.0,7
3Item19,3,Item19,0,0,0,4.0,1675688739.1773794,"06/02/2023, 08:05:39",1675688743.1773794,0.0,7
1spl1,1,spl1,match,Easy,CORRECT,6.1610966000007465,1675427315.8100936,"03/02/2023, 17:58:35",1675427321.9711902,0.0,8
1spl2,1,spl2,nomatch,Easy,CORRECT,5.233336800010875,1675427322.1254022,"03/02/2023, 17:58:42",1675427327.358739,0.0,8
1Item1,1,Item1,match,Easy,CORRECT,6.536476199980825,1675427327.3804164,"03/02/2023, 17:58:47",1675427333.9168923,0.0,8
1Item2,1,Item2,match,Easy,CORRECT,6.992712100007338,1675427333.9550924,"03/02/2023, 17:58:53",1675427340.9478045,0.0,8
1Item3,1,Item3,match,Easy,CORRECT,8.11765669999295,1675427340.9781754,"03/02/2023, 17:59:00",1675427349.095832,0.0,8
1Item4,1,Item4,match,Medium,CORRECT,11.619857000012416,1675427349.1231534,"03/02/2023, 17:59:09",1675427360.7430103,0.0,8
1Item5,1,Item5,nomatch,Medium,INCORRECT,3.665781299991068,1675427360.7821474,"03/02/2023, 17:59:20",1675427364.447929,0.0,8
1Item6,1,Item6,match,Medium,CORRECT,10.3181374000269,1675427364.4811068,"03/02/2023, 17:59:24",1675427374.7992442,0.0,8
1Item7,1,Item7,match,Difficult,CORRECT,5.364297699998133,1675427374.830606,"03/02/2023, 17:59:34",1675427380.1949036,0.0,8
1Item8,1,Item8,nomatch,Difficult,INCORRECT,5.245461199985584,1675427380.216182,"03/02/2023, 17:59:40",1675427385.4616432,0.0,8
1Item9,1,Item9,match,Difficult,SKIP,6.652127699984703,1675427385.4743836,"03/02/2023, 17:59:45",1675427392.126511,0.0,8
1Item10,1,Item10,nomatch,Difficult,CORRECT,19.6953270000231,1675427392.1539097,"03/02/2023, 17:59:52",1675427411.8492367,0.0,8
2spl1,2,spl1,match,Easy,CORRECT,4.859529400011525,1675427472.1074016,"03/02/2023, 18:01:12",1675427476.966931,0.0,8
2spl2,2,spl2,nomatch,Easy,CORRECT,9.328269899997396,1675427479.675053,"03/02/2023, 18:01:19",1675427489.0033228,0.0,8
2Item1,2,Item1,match,Easy,CORRECT,2.755956499982858,1675427489.9863117,"03/02/2023, 18:01:29",1675427492.742268,0.894842100009555,8
2Item2,2,Item2,match,Easy,CORRECT,3.23271380001097,1675427493.6871743,"03/02/2023, 18:01:33",1675427496.919888,0.9339919999765698,8
2Item3,2,Item3,match,Easy,CORRECT,5.113457500003278,1675427497.892554,"03/02/2023, 18:01:37",1675427503.0060115,0.7495416000019759,8
2Item4,2,Item4,nomatch,Medium,INCORRECT,6.305646199994953,1675427503.7938917,"03/02/2023, 18:01:43",1675427510.0995378,1.3177490000089165,8
2Item5,2,Item5,match,Medium,CORRECT,4.518718800012721,1675427511.4658532,"03/02/2023, 18:01:51",1675427515.984572,0.767945499974303,8
2Item6,2,Item6,match,Medium,CORRECT,7.889346200012369,1675427516.7908683,"03/02/2023, 18:01:56",1675427524.6802144,0.7418818000005558,8
2Item7,2,Item7,match,Difficult,CORRECT,4.918397800007369,1675427525.4696426,"03/02/2023, 18:02:05",1675427530.3880403,0.7491092999989633,8
2Item8,2,Item8,nomatch,Difficult,INCORRECT,5.241585300012957,1675427531.1744044,"03/02/2023, 18:02:11",1675427536.4159896,1.3264679000130857,8
2Item9,2,Item9,nomatch,Difficult,CORRECT,4.958712599996943,1675427537.7814996,"03/02/2023, 18:02:17",1675427542.7402122,0.7716331999981776,8
2Item10,2,Item10,match,Difficult,INCORRECT,9.215710699994816,1675427543.554785,"03/02/2023, 18:02:23",1675427552.7704957,1.3916655000066385,8
3spl1,3,spl1,match,Easy,CORRECT,4.232676200015703,1675427600.6209557,"03/02/2023, 18:03:20",1675427604.853632,0.0,8
3spl2,3,spl2,nomatch,Easy,CORRECT,3.340012500004377,1675427604.8716216,"03/02/2023, 18:03:24",1675427608.2116342,0.0,8
3Item15,3,Item15,nomatch,Difficult,CORRECT,4.643335900007514,1675427608.2340996,"03/02/2023, 18:03:28",1675427612.8774354,0.0,8
3Item2,3,Item2,match,Easy,CORRECT,3.2744834999903105,1675427612.9047277,"03/02/2023, 18:03:32",1675427616.1792111,0.0,8
3Item5,3,Item5,match,Easy,INCORRECT,10.509596599993529,1675427616.2124383,"03/02/2023, 18:03:36",1675427626.722035,0.0,8
3Item12,3,Item12,match,Medium,SKIP,5.833983899996383,1675427626.7514956,"03/02/2023, 18:03:46",1675427632.5854795,0.0,8
3Item6,3,Item6,match,Easy,CORRECT,4.984335899993312,1675427632.6154478,"03/02/2023, 18:03:52",1675427637.5997837,0.0,8
3Item8,3,Item8,nomatch,Medium,INCORRECT,11.750849800009746,1675427637.6290362,"03/02/2023, 18:03:57",1675427649.379886,0.0,8
3Item7,3,Item7,match,Medium,CORRECT,8.016479400015669,1675427649.4098692,"03/02/2023, 18:04:09",1675427657.4263487,0.0,8
3Item9,3,Item9,nomatch,Medium,CORRECT,6.7274138999928255,1675427657.4515965,"03/02/2023, 18:04:17",1675427664.1790104,0.0,8
3Item17,3,Item17,match,Difficult,INCORRECT,9.657205800001975,1675427664.1975553,"03/02/2023, 18:04:24",1675427673.8547611,0.0,8
3Item19,3,Item19,nomatch,Difficult,CORRECT,23.23406009998871,1675427673.8904278,"03/02/2023, 18:04:33",1675427697.124488,0.0,8
3Item11,3,Item11,match,Medium,INCORRECT,4.499430199997732,1675427697.1485,"03/02/2023, 18:04:57",1675427701.64793,0.0,8
3Item4,3,Item4,match,Easy,CORRECT,4.7640402000106405,1675427701.6763258,"03/02/2023, 18:05:01",1675427706.440366,0.0,8
3Item13,3,Item13,match,Difficult,CORRECT,3.837049399997341,1675427706.4752257,"03/02/2023, 18:05:06",1675427710.3122752,0.0,8
3Item10,3,Item10,match,Medium,CORRECT,5.211053700011689,1675427710.333346,"03/02/2023, 18:05:10",1675427715.5443995,0.0,8
3Item14,3,Item14,match,Difficult,CORRECT,8.720371100003831,1675427715.5740187,"03/02/2023, 18:05:15",1675427724.2943895,0.0,8
3Item3,3,Item3,0,0,0,5.0,1675427724.2943895,"03/02/2023, 07:35:24",1675427729.2943895,0.0,8
1spl1,1,spl1,match,Easy,CORRECT,8.753879299969412,1676374882.7142882,"14/02/2023, 17:11:22",1676374891.4681675,0.0,9
1spl2,1,spl2,nomatch,Easy,CORRECT,14.718186700018125,1676374891.5685034,"14/02/2023, 17:11:31",1676374906.28669,0.0,9
1Item1,1,Item1,match,Easy,CORRECT,7.076143399986904,1676374906.3162086,"14/02/2023, 17:11:46",1676374913.392352,0.0,9
1Item2,1,Item2,match,Easy,CORRECT,19.75238260003971,1676374913.4125233,"14/02/2023, 17:11:53",1676374933.1649058,0.0,9
1Item3,1,Item3,match,Easy,CORRECT,13.685846099979244,1676374933.1906595,"14/02/2023, 17:12:13",1676374946.8765056,0.0,9
1Item4,1,Item4,match,Medium,CORRECT,13.40219779999461,1676374946.9027524,"14/02/2023, 17:12:26",1676374960.3049502,0.0,9
1Item5,1,Item5,nomatch,Medium,CORRECT,19.521734300011303,1676374960.3329856,"14/02/2023, 17:12:40",1676374979.85472,0.0,9
1Item6,1,Item6,match,Medium,CORRECT,21.16968370001996,1676374979.8823752,"14/02/2023, 17:12:59",1676375001.052059,0.0,9
1Item7,1,Item7,match,Difficult,CORRECT,25.056495399971027,1676375001.0720506,"14/02/2023, 17:13:21",1676375026.128546,0.0,9
1Item8,1,Item8,nomatch,Difficult,INCORRECT,74.2750931000337,1676375026.1530335,"14/02/2023, 17:13:46",1676375100.4281266,0.0,9
1Item9,1,Item9,match,Difficult,INCORRECT,48.68038099998376,1676375100.4518664,"14/02/2023, 17:15:00",1676375149.1322474,0.0,9
1Item10,1,Item10,nomatch,Difficult,CORRECT,32.770513299969025,1676375149.1574447,"14/02/2023, 17:15:49",1676375181.927958,0.0,9
2spl1,2,spl1,match,Easy,CORRECT,7.77571319998242,1676375270.124789,"14/02/2023, 17:17:50",1676375277.9005022,0.0,9
2spl2,2,spl2,nomatch,Easy,CORRECT,6.114223800017498,1676375282.3687692,"14/02/2023, 17:18:02",1676375288.482993,0.0,9
2Item1,2,Item1,match,Easy,CORRECT,11.834708699956536,1676375290.534261,"14/02/2023, 17:18:10",1676375302.3689697,1.6824366000364537,9
2Item2,2,Item2,match,Easy,CORRECT,6.848870399990119,1676375304.0911973,"14/02/2023, 17:18:24",1676375310.9400678,0.9667530999868176,9
2Item3,2,Item3,match,Easy,CORRECT,5.248583399981726,1676375311.9379015,"14/02/2023, 17:18:31",1676375317.1864848,1.00000070000533,9
2Item4,2,Item4,nomatch,Medium,CORRECT,31.64866240002448,1676375318.2257836,"14/02/2023, 17:18:38",1676375349.874446,1.0952844000421464,9
2Item5,2,Item5,match,Medium,CORRECT,14.843291500001214,1676375351.0076134,"14/02/2023, 17:19:11",1676375365.850905,0.9835106999962592,9
2Item6,2,Item6,match,Medium,CORRECT,18.93269899999723,1676375366.868271,"14/02/2023, 17:19:26",1676375385.80097,1.2013124999939464,9
2Item7,2,Item7,match,Difficult,CORRECT,36.17543889995432,1676375387.0361729,"14/02/2023, 17:19:47",1676375423.2116115,0.7984872999950312,9
2Item8,2,Item8,nomatch,Difficult,CORRECT,64.89028940000571,1676375424.0434155,"14/02/2023, 17:20:24",1676375488.9337049,0.9719829999958164,9
2Item9,2,Item9,nomatch,Difficult,INCORRECT,33.09550619998481,1676375489.9469378,"14/02/2023, 17:21:29",1676375523.042444,1.3863534000120126,9
2Item10,2,Item10,match,Difficult,INCORRECT,61.87996230000863,1676375524.4615674,"14/02/2023, 17:22:04",1676375586.3415296,1.0010811000247486,9
3spl1,3,spl1,match,Easy,CORRECT,4.542018599982839,1676375671.195753,"14/02/2023, 17:24:31",1676375675.7377715,0.0,9
3Item15,3,Item15,nomatch,Difficult,CORRECT,13.91254339995794,1676375683.258477,"14/02/2023, 17:24:43",1676375697.1710205,0.0,9
3Item2,3,Item2,match,Easy,CORRECT,5.759120599948801,1676375697.1950116,"14/02/2023, 17:24:57",1676375702.9541323,0.0,9
3Item5,3,Item5,match,Easy,CORRECT,4.468131400004495,1676375702.9816177,"14/02/2023, 17:25:02",1676375707.449749,0.0,9
3Item12,3,Item12,match,Medium,INCORRECT,12.885532499989496,1676375707.465301,"14/02/2023, 17:25:07",1676375720.3508337,0.0,9
3Item6,3,Item6,match,Easy,CORRECT,6.556124099995941,1676375720.3686593,"14/02/2023, 17:25:20",1676375726.9247837,0.0,9
3Item8,3,Item8,nomatch,Medium,CORRECT,10.204436999978498,1676375726.9484477,"14/02/2023, 17:25:26",1676375737.1528847,0.0,9
3Item7,3,Item7,match,Medium,CORRECT,6.1296012999955565,1676375737.171476,"14/02/2023, 17:25:37",1676375743.3010771,0.0,9
3Item9,3,Item9,nomatch,Medium,INCORRECT,15.968929199967532,1676375743.3250794,"14/02/2023, 17:25:43",1676375759.2940087,0.0,9
3Item17,3,Item17,match,Difficult,INCORRECT,10.554283100005703,1676375759.3183746,"14/02/2023, 17:25:59",1676375769.8726578,0.0,9
3Item19,3,Item19,nomatch,Difficult,CORRECT,15.00098650000291,1676375769.8906732,"14/02/2023, 17:26:09",1676375784.8916595,0.0,9
3Item11,3,Item11,match,Medium,INCORRECT,13.793000200006643,1676375784.9110346,"14/02/2023, 17:26:24",1676375798.7040348,0.0,9
3Item4,3,Item4,match,Easy,CORRECT,3.46069889998762,1676375798.7249706,"14/02/2023, 17:26:38",1676375802.1856694,0.0,9
3Item13,3,Item13,0,0,0,2.0,1676375802.1856694,"14/02/2023, 06:56:42",1676375804.1856694,0.0,9
1spl1,1,spl1,match,Easy,CORRECT,20.10633249999956,1677153274.5458398,"23/02/2023, 17:24:34",1677153294.6521723,0.0,10
1spl2,1,spl2,nomatch,Easy,INCORRECT,9.3007351999986,1677153294.8014154,"23/02/2023, 17:24:54",1677153304.102151,0.0,10
1Item1,1,Item1,match,Easy,CORRECT,24.5595755000104,1677153304.1314905,"23/02/2023, 17:25:04",1677153328.691066,0.0,10
1Item2,1,Item2,match,Easy,INCORRECT,37.68451190000633,1677153328.7170148,"23/02/2023, 17:25:28",1677153366.4015267,0.0,10
1Item3,1,Item3,match,Easy,CORRECT,16.037484899992705,1677153366.424379,"23/02/2023, 17:26:06",1677153382.461864,0.0,10
1Item4,1,Item4,match,Medium,INCORRECT,8.273823800001992,1677153382.4830294,"23/02/2023, 17:26:22",1677153390.756853,0.0,10
1Item5,1,Item5,nomatch,Medium,INCORRECT,22.231086400002823,1677153390.783541,"23/02/2023, 17:26:30",1677153413.0146277,0.0,10
1Item6,1,Item6,match,Medium,CORRECT,22.620533900000737,1677153413.036122,"23/02/2023, 17:26:53",1677153435.656656,0.0,10
1Item7,1,Item7,match,Difficult,CORRECT,23.204860699988785,1677153435.6804788,"23/02/2023, 17:27:15",1677153458.8853395,0.0,10
1Item8,1,Item8,nomatch,Difficult,INCORRECT,15.09496930000023,1677153458.9028132,"23/02/2023, 17:27:38",1677153473.9977825,0.0,10
1Item9,1,Item9,match,Difficult,INCORRECT,27.289065699995263,1677153474.022629,"23/02/2023, 17:27:54",1677153501.3116946,0.0,10
1Item10,1,Item10,nomatch,Difficult,INCORRECT,16.668657600006554,1677153501.330895,"23/02/2023, 17:28:21",1677153517.9995525,0.0,10
2spl1,2,spl1,match,Easy,CORRECT,7.374383299989859,1677153682.3971677,"23/02/2023, 17:31:22",1677153689.771551,0.0,10
2spl2,2,spl2,nomatch,Easy,INCORRECT,16.990788399998564,1677153691.8263102,"23/02/2023, 17:31:31",1677153708.8170986,0.0,10
2Item1,2,Item1,match,Easy,CORRECT,9.856123699995806,1677153718.2014968,"23/02/2023, 17:31:58",1677153728.0576203,1.47267400000419,10
2Item2,2,Item2,match,Easy,CORRECT,11.304585399993812,1677153729.5725214,"23/02/2023, 17:32:09",1677153740.877107,1.2866518999944674,10
2Item3,2,Item3,match,Easy,CORRECT,21.224990800008527,1677153742.200021,"23/02/2023, 17:32:22",1677153763.425012,1.16312920000928,10
2Item4,2,Item4,nomatch,Medium,INCORRECT,11.343327399998088,1677153764.6184616,"23/02/2023, 17:32:44",1677153775.961789,1.5004461000062292,10
2Item5,2,Item5,match,Medium,CORRECT,24.3771890999924,1677153777.5006306,"23/02/2023, 17:32:57",1677153801.8778198,1.089111299996148,10
2Item6,2,Item6,match,Medium,INCORRECT,12.538339599996108,1677153803.0015776,"23/02/2023, 17:33:23",1677153815.5399172,1.0798860999930184,10
2Item7,2,Item7,match,Difficult,CORRECT,47.88996980000229,1677153816.6524687,"23/02/2023, 17:33:36",1677153864.5424385,2.048546099991654,10
2Item8,2,Item8,nomatch,Difficult,INCORRECT,25.94556310000189,1677153866.626016,"23/02/2023, 17:34:26",1677153892.571579,1.332204599995748,10
2Item9,2,Item9,nomatch,Difficult,INCORRECT,4.685091699997429,1677153893.9444263,"23/02/2023, 17:34:53",1677153898.629518,1.595959500002209,10
